feature,anova_f,anova_pvalue
dark_x_upperlimb,4.747530528185078,0.009138359814562796
fast_x_audition,4.745884213206374,0.009153087572708113
sound_x_surprised,4.736317110987947,0.009239147046694285
small_x_toward,4.725027462801188,0.009341747767481527
consequential_x_needs,4.718629197608419,0.009400402858976222
small_x_near,4.706309155839429,0.00951438916498558
pattern_x_number,4.68886480630834,0.0096781654312291
complexity_x_low,4.686443230463363,0.009701123191050858
bright_x_away,4.685122079884415,0.009713671424971097
complexity_x_high,4.6611055045288845,0.009944643923377516
loud_x_smell,4.656857514702741,0.009986068378573106
texture_x_harm,4.6553954848499375,0.010000365490912788
large_x_low,4.654928050656233,0.010004940842355654
texture_x_surprised,4.636328625087902,0.010188713249120775
large_x_touch,4.6244646887096525,0.010307703170907461
loud_x_high,4.618022709538586,0.010372897172723543
body_x_needs,4.617549922344453,0.01037769815159065
pattern_x_path,4.600870157066433,0.010548511399571235
high,4.5955698689631745,0.010603379557205658
color_x_landmark,4.595255540496626,0.010606642452379465
touch_x_practice,4.586014493269337,0.010703021510891973
weight_x_taste,4.57784067842896,0.010789003022437847
large_x_loud,4.57198443037143,0.010851032131120356
bright_x_drive,4.565852163368034,0.010916368896029973
number_x_attention,4.557525295212526,0.011005721457707274
self_x_disgusted,4.553680154529287,0.011047229894569554
texture_x_low,4.545819155760812,0.011132579801059913
biomotion_x_unpleasant,4.543578171875112,0.011157032163450984
large_x_social,4.539807591546161,0.011198296468310377
audition_x_surprised,4.53582617987555,0.011242034508541242
small_x_audition,4.533862206500305,0.011263673031264566
scene_x_communication,4.529173574085421,0.011315500451788668
bright_sq,4.526121350503866,0.011349367948543798
shape_x_short,4.525538428020987,0.01135584763419104
happy,4.525319848088092,0.011358278296524082
audition_x_arousal,4.524925399286876,0.011362665986565977
smell_x_drive,4.514440423800204,0.011479922977216651
motion_x_surprised,4.500565410782439,0.011636962959558095
audition_x_upperlimb,4.498595360804429,0.011659434659333945
texture_x_high,4.497289078765753,0.011674359014397357
small_x_surprised,4.470179685849744,0.011988455035097375
sound_x_upperlimb,4.445147379977342,0.012286020760366249
vision_x_needs,4.4418804947863935,0.012325398649454592
lowerlimb_x_sad,4.42815894247098,0.01249218305487981
landmark_x_pleasant,4.417007491172002,0.012629396982429682
sound_x_toward,4.416164587186463,0.012639829910561489
loud_sq,4.4127062193193805,0.012682726108087624
large_x_consequential,4.404977645853896,0.012779117620880855
fast_x_complexity,4.40381343940776,0.012793701368595938
sound_x_near,4.399069949875744,0.012853295044675403
happy_x_disgusted,4.398414302851744,0.012861554016112456
touch_x_sound,4.398303080585727,0.012862955575536362
high_x_number,4.398164832799514,0.012864697909030803
small_x_loud,4.392947916137543,0.012930620174741291
weight_x_practice,4.3905844954115265,0.012960596554304522
low_x_happy,4.389163373990778,0.012978654910591709
path_x_number,4.388139947551336,0.012991675366124673
pleasant,4.376043174675938,0.013146573496952358
motion_x_temperature,4.3746957493930605,0.013163941611973682
face_x_time,4.372232386197088,0.013195753624498556
vision_x_away,4.371569440228288,0.013204328129207719
low_x_arousal,4.35731100485165,0.013390106936187975
pleasant_x_attention,4.342202108999104,0.01358983347699149
slow_x_head,4.339894715361515,0.013620597587869045
communication,4.339600565100347,0.013624524471564788
weight_x_path,4.335524817071665,0.013679052616095312
motion_x_needs,4.3312351390416355,0.013736679708453861
touch_x_loud,4.327954774399321,0.01378091231739949
low_x_drive,4.305875481183895,0.014082376959201687
loud_x_long,4.3043152550552515,0.014103928834981187
complexity_x_duration,4.301141031083515,0.014147877697200007
small_x_sound,4.2942591119134965,0.014243634738129894
dark_x_sound,4.292714160165175,0.014265220994569883
high_x_attention,4.290577163670771,0.014295133558657792
happy_x_attention,4.288116514276338,0.014329654514236586
time_x_cognition,4.284105330912807,0.014386107873702376
low_x_surprised,4.276755462431986,0.014490130345596259
speech_x_duration,4.274557825278422,0.014521379954558072
landmark_x_attention,4.267236341624535,0.014625978198677643
large_x_needs,4.263425981200774,0.01468071399880084
smell_x_head,4.255977808645243,0.014788301997298775
small_x_biomotion,4.254310318581148,0.014812497024686474
large_x_cognition,4.251673093103022,0.014850843983191874
smell_x_landmark,4.2429588041670545,0.014978266101722116
communication_x_arousal,4.226795566682081,0.015217523730323366
bright_x_taste,4.226766597940804,0.015217955971497454
head_sq,4.225723608137172,0.015233526591232558
surprised,4.224414700783025,0.015253089699634768
color_x_disgusted,4.221451432374446,0.015297472424297721
low_x_number,4.217019997484838,0.015364087021614842
high_x_long,4.210406935140714,0.01546403885475737
temperature_x_loud,4.208101811279245,0.015499032533167898
communication_x_cognition,4.203922471656647,0.015562681366888254
communication_x_pleasant,4.203751224436658,0.015565294952642283
head_x_upperlimb,4.197956668234943,0.01565399223424854
head_x_drive,4.196971524641734,0.01566912225595587
slow_x_complexity,4.191452013920837,0.01575416411632296
long_x_happy,4.184648707121629,0.01585962440740708
sound_x_long,4.1639768280636575,0.01618443797403111
small_x_practice,4.153872430291898,0.01634563024333792
smell_x_away,4.143277086165196,0.016516387230191894
long_x_attention,4.1423658452634164,0.016531156431051564
audition_x_near,4.130828993220241,0.01671929478687908
motion_x_time,4.130223964987822,0.016729220500860887
long_x_consequential,4.126409619734408,0.016791932718460776
duration_x_happy,4.119916504738841,0.01689923073171586
loud_x_attention,4.119266228151982,0.01691001435686826
fast_x_low,4.102842510261707,0.017184675452291714
number_x_benefit,4.10273802887446,0.017186437012171867
temperature,4.097060133135431,0.0172824398590725
upperlimb_x_number,4.09576470462712,0.01730441856852197
caused_x_arousal,4.085998601812182,0.01747102024140723
texture_x_taste,4.079552607013833,0.01758186554688083
high_x_pleasant,4.074502874719227,0.017669194085461307
biomotion_x_pain,4.073778027100526,0.01768176509742037
number_x_pleasant,4.072557912894668,0.017702945800535854
cognition,4.054153489309906,0.01802554932531673
long_x_social,4.0507706210983585,0.018085485694344778
audition_x_toward,4.050037151119275,0.01809850742646647
temperature_x_high,4.049999674120128,0.018099173030989398
complexity_x_temperature,4.049891058902496,0.018101102213913665
vision_x_biomotion,4.026661443390942,0.018518481489734687
texture_x_landmark,4.02617739603576,0.018527280714725113
touch_x_attention,4.0250255231942145,0.01854823685998177
benefit_x_fearful,4.01188493691395,0.01878899716425121
low_x_smell,4.009729568658369,0.01882878624276449
dark_x_near,4.008291312091339,0.018855384195906134
small_x_needs,4.005647616241826,0.01890437307438286
small_x_slow,3.999598200912892,0.019016953120011792
pattern_x_harm,3.996841053874609,0.019068487048593007
temperature_x_drive,3.9892434725862436,0.019211220889836574
number_x_harm,3.9866249719613642,0.019260662332085426
near_x_needs,3.9857267840109687,0.019277650974269606
landmark_x_happy,3.985572569625402,0.01928056935327983
taste_x_fearful,3.9846416673175535,0.019298195334693753
high_x_happy,3.9799472781455183,0.019387327272082297
bright_x_high,3.9728315359708217,0.01952322250055769
high_x_smell,3.9718915327035926,0.01954124594263702
communication_sq,3.9687605643514487,0.019601399189479344
unpleasant_x_happy,3.95967176766531,0.019777072257954265
temperature_x_toward,3.9495482357776117,0.019974608174520878
weight_x_away,3.948703684059218,0.019991176845555292
biomotion_x_temperature,3.9480616485291424,0.0200037817307096
lowerlimb_x_harm,3.9351186586352407,0.02025959744096368
time_x_drive,3.934475126377692,0.020272402164030527
low,3.934471925041438,0.020272465883138434
vision_x_taste,3.928089999433199,0.02039989203736961
duration_x_surprised,3.9259469565237803,0.020442861822880954
pattern_x_practice,3.9133257521953095,0.0206977786852451
temperature_x_sad,3.8882706860952596,0.0212133311749816
color_x_unpleasant,3.8850760150179284,0.02127998803903616
small_x_fast,3.884801757377444,0.021285720228103207
social_x_surprised,3.883644816308975,0.021309918239062607
texture_x_time,3.880410831078623,0.021377705392667805
sound_x_away,3.872585732553942,0.021542623967696052
high_sq,3.8669694280340243,0.021661778313807323
away_x_disgusted,3.864525356493054,0.02171383778970415
human_x_angry,3.8635249744880014,0.02173518247275986
slow_x_texture,3.8578873103511278,0.021855865431082065
number,3.848653274676735,0.02205499050425381
fast_x_smell,3.8482808282111023,0.022063060165129298
sound_x_landmark,3.841152884165526,0.022218071645979113
bright_x_arousal,3.8392683279794673,0.022259237692759015
shape_x_speech,3.8332866557791236,0.022390409038337146
caused,3.8314529445097896,0.022430775585090747
motion_x_head,3.830897573381372,0.02244301571087328
fast_x_weight,3.829981578916441,0.02246321847358345
texture_x_angry,3.8258685887619244,0.022554158194394647
head_x_long,3.816050122203002,0.022772746386791602
social_sq,3.815657692563001,0.022781527134724602
body_x_weight,3.804378272387758,0.023035367266759324
audition_x_away,3.79392391980087,0.023273176423436
small_x_taste,3.7924378102456453,0.023307181180691517
cognition_x_benefit,3.777559324937656,0.023650390568452338
shape_x_lowerlimb,3.769890442563911,0.023829270992171848
low_x_pleasant,3.766956664332898,0.02389806173027965
bright_x_needs,3.76473222691127,0.02395035292640241
fast_x_surprised,3.7631681720853285,0.023987188925608357
duration_x_attention,3.7623726702584497,0.024005946101709228
small_x_motion,3.754089280238746,0.02420213836655325
smell_x_self,3.7517120761572524,0.024258739423794348
smell_x_arousal,3.747555247194522,0.024358033018452425
pain_x_happy,3.7473826961465155,0.02436216353662987
shape_x_music,3.743217568009113,0.024462081957676133
touch_x_head,3.741853643915932,0.02449489092086001
head_x_away,3.7379885926168486,0.024588104431124393
touch_x_communication,3.7269726167643014,0.02485573699025261
upperlimb_x_sad,3.7194654360748154,0.02503979859234108
dark_x_face,3.718285889562119,0.025068843030922147
face_x_communication,3.718064082754969,0.025074308447071512
time_x_consequential,3.7170256999003937,0.025099910577115376
high_x_drive,3.712395519577733,0.025214391285086242
face_x_temperature,3.711523800479984,0.025236003054488223
bright_x_lowerlimb,3.7093894220280097,0.02528899743743158
weight_x_landmark,3.7090412533547314,0.02529765270200106
sound_x_human,3.7089581015051762,0.025299720247394197
pain_x_short,3.708418797849299,0.025313133990355476
head_x_near,3.7072701033006457,0.02534172853247805
audition_x_short,3.7001973121177163,0.02551850856796274
happy_x_fearful,3.6981254071473195,0.025570528806060637
biomotion_x_texture,3.687546871238406,0.025837794199766728
social_x_arousal,3.68752588589512,0.02583832717161962
scene_x_social,3.6856782382894924,0.025885295826740443
bright_x_long,3.6772229338837037,0.0261013332144285
caused_x_surprised,3.6479012972746787,0.026864647903334034
large_x_landmark,3.641104117290249,0.02704477397286375
small_x_lowerlimb,3.6313988791371092,0.027304069204239362
surprised_x_arousal,3.6164052728776426,0.027709572858925613
complexity_x_sad,3.6016323900758103,0.02811502468801655
smell_x_practice,3.598887945416677,0.028191001793380976
sound_x_social,3.5959996261142644,0.028271184721554668
audition_x_long,3.593078961782825,0.028352498587793838
color_x_fearful,3.5889732385917292,0.02846720302847331
duration_x_caused,3.5821436707857566,0.028659039174743457
away_x_fearful,3.5754222962202338,0.028849104406246523
lowerlimb_x_needs,3.57393734175674,0.02889126606468034
complexity_x_angry,3.56980477724965,0.029008926311836557
taste_x_smell,3.56265920338557,0.029213508457401335
smell_x_path,3.5607022813176643,0.029269788761437848
biomotion_x_head,3.5596558239870797,0.029299929148532963
speech_x_toward,3.5570293987314856,0.0293757136781049
weight_x_harm,3.55309289949369,0.029489668864108896
upperlimb_x_harm,3.5516334770887292,0.029532029508181474
dark_x_motion,3.5434505062834165,0.02977068025886928
dark_x_temperature,3.539351782677134,0.02989094410025821
cognition_x_drive,3.5230939440561593,0.03037280547723555
benefit_x_unpleasant,3.5148374776680766,0.0306204969381315
loud_x_drive,3.513527655533468,0.030659977293705277
path_x_fearful,3.5133433320085037,0.030665537234171758
sound_x_consequential,3.5056266320675253,0.030899215210248274
landmark_x_scene,3.504061633893171,0.03094682443305437
head_x_attention,3.4948775394788427,0.031227705294461082
weight_x_long,3.490685788286854,0.03135675323596323
high_x_toward,3.4906033198205275,0.031359297490858244
number_x_drive,3.473679699414156,0.031885825378286714
bright_x_harm,3.471093951823271,0.03196705175408516
slow_x_high,3.4677439220746122,0.032072595835067746
vision_x_disgusted,3.460523779798157,0.03230126139995534
large_x_surprised,3.4545400688014287,0.03249200933350022
taste_x_path,3.4525948398463964,0.03255426251605759
bright_x_landmark,3.4522162689689417,0.03256639184698419
high_x_arousal,3.444840819458733,0.03280360772753903
low_x_toward,3.4400669709780614,0.032958073280904096
drive_x_needs,3.4389936894726993,0.03299290152750228
dark_x_short,3.428864425964885,0.03332342536657161
touch_x_audition,3.4207173298365188,0.03359168240578389
benefit_x_sad,3.417770612389257,0.03368924149214954
loud_x_short,3.4123694816318935,0.03386880029646203
number_x_arousal,3.4123690770612627,0.033868813782229376
speech_x_landmark,3.4102898046735763,0.03393819458582772
audition_x_landmark,3.4027076048029694,0.034192408119753964
slow_x_loud,3.400380763868718,0.03427080467340308
audition_x_consequential,3.392437295086789,0.034539801330744066
consequential_x_cognition,3.3877802327392845,0.03469849289653093
smell_x_harm,3.3836548422076214,0.03483967926541091
loud_x_away,3.3670661501622017,0.035413257737910264
surprised_sq,3.359836350865666,0.03566619821035583
biomotion_x_weight,3.3570985845339956,0.03576245434603479
pattern_x_landmark,3.3517227681880466,0.035952220806350466
human_x_fearful,3.3414661599392885,0.036317090449181445
small_x_low,3.3187377599302774,0.03713894535489179
scene_x_needs,3.3179272545575675,0.03716859567394696
scene_x_long,3.3156133393172817,0.037253375432758314
dark_x_pleasant,3.301166808054106,0.03778709412765317
dark_x_number,3.29674084074247,0.037952141279781186
number_x_surprised,3.2958032387033103,0.03798719792286191
small_x_harm,3.294527753354438,0.03803494015551812
pain_x_pleasant,3.2929982871708527,0.03809226854661905
surprised_x_attention,3.291617133412941,0.038144112392777076
head_x_consequential,3.2871022482468177,0.03831408108708592
loud_x_duration,3.2821037355695695,0.03850314429534123
sound_x_music,3.2654966217371517,0.03913804659270646
dark_x_audition,3.2555447870747147,0.039523542122300866
toward_x_number,3.254300869711047,0.039571994118623874
motion_x_number,3.253989129115799,0.039584146118513075
fast_x_high,3.247954284241487,0.039820131396001296
sound_x_harm,3.2462977464359186,0.03988515518949765
caused_sq,3.2457267207733005,0.03990759427775084
vision_x_angry,3.245645436826764,0.039910789451862785
bright_x_fast,3.2451536681307362,0.039930125769560426
low_sq,3.244735896238651,0.039946559931337285
texture_x_long,3.2438912761182297,0.03997980605731455
complexity_x_number,3.2376665568253253,0.04022568379182371
weight_x_music,3.2278959818726216,0.040614691210940086
complexity_sq,3.2143289770761276,0.04116112644823487
human_x_sad,3.2138564767145317,0.04118028977432049
number_x_happy,3.210846932863493,0.041302559217942916
loud_x_upperlimb,3.210271186360366,0.041325991736425184
sound_x_time,3.2039651231314465,0.041583520502214026
smell_x_surprised,3.2036891147522715,0.041594828967012124
upperlimb_x_disgusted,3.202109392167461,0.04165961197431597
landmark_x_time,3.1915231368545727,0.04209636855622419
dark_x_high,3.1889191325824093,0.04220450498233013
pleasant_x_surprised,3.1864253676401693,0.042308325109683624
landmark_x_long,3.1755011861153144,0.042766151821062345
large_x_path,3.1640867425862904,0.04324984393055931
large_x_practice,3.1636640641655163,0.043267860271431494
landmark_x_needs,3.1549853891276074,0.04363945351144417
benefit_x_happy,3.1549565271055684,0.04364069462549989
touch_x_temperature,3.1533780860914056,0.043708624197137086
fast_x_number,3.1528667024998795,0.043730654807818216
short_x_disgusted,3.1499197470381533,0.043857828401318376
vision_x_social,3.1488135909902772,0.043905659568849446
large_x_number,3.1414933520537387,0.044223516965911994
dark_x_body,3.1382382269121245,0.04436560175413561
low_x_upperlimb,3.136820181664004,0.0444276421460146
touch_x_high,3.1365002649769056,0.04444165075317731
loud_x_toward,3.134774441711836,0.04451729819735785
weight_x_time,3.1341409149362103,0.04454509981863308
caused_x_needs,3.1309078443855425,0.04468725144165566
biomotion_x_loud,3.1279231876688542,0.04481888536338325
pattern_x_surprised,3.1255075730950646,0.04492570770654128
loud_x_arousal,3.124416631776809,0.04497403469122637
happy_x_drive,3.120525486314167,0.045146832095451325
speech_x_cognition,3.1183189113934495,0.045245117566005744
large_x_toward,3.1180892250634,0.045255360621722064
caused_x_social,3.1070554093804574,0.045750177064727
sound_x_short,3.086077898525843,0.04670596456609637
pleasant_x_needs,3.072554568759982,0.047332730887476526
smell_x_sad,3.068178715928154,0.047537342911208286
audition_x_music,3.0576700856387857,0.04803235672951259
color_x_biomotion,3.0524488898253157,0.04828022604606902
small_x_communication,3.050120498368672,0.0483911772840997
fast_x_loud,3.0429755900094704,0.04873324428444482
body_x_harm,3.041879836438161,0.04878591861026761
large_x_fast,3.039973303336293,0.048877704568737065
loud_x_time,3.0214688285109874,0.04977762691290745
caused_x_communication,3.017002735457562,0.04999730736645603
number_x_social,3.015035161820422,0.05009439822271002
social_x_pleasant,3.014450962536907,0.05012326226963888
time_x_needs,3.0117936440039816,0.050254765750088616
landmark_x_harm,3.010765786209288,0.05030572456407295
audition_x_path,3.004775850190441,0.05060372628208222
time_x_communication,2.998788265471586,0.05090338363964265
high_x_away,2.9938498054067626,0.05115187721655467
fast_x_unpleasant,2.9916759787781384,0.05126164585916022
biomotion_x_angry,2.9896213454751255,0.05136561331472075
pattern_x_music,2.9875822750924463,0.05146900271985615
bright_x_body,2.9854479321638956,0.05157744681590792
needs_sq,2.9843824645779846,0.051631668165294714
sound_x_path,2.982289882648024,0.051738325826344016
loud_x_music,2.9800515096461466,0.05185265942116462
social_x_attention,2.976578011268872,0.05203058465589389
color_x_pain,2.9751516844662427,0.052103823845876224
complexity_x_social,2.9737237626447466,0.052177248689565005
audition_x_harm,2.9723222052685494,0.05224941894887759
short_x_fearful,2.9677829600030834,0.05248384700784297
loud_x_consequential,2.9621427599473176,0.05277660644610529
short_x_sad,2.95667423734428,0.05306202134164399
bright_x_slow,2.9559421557061327,0.053100347899989714
touch_x_low,2.947955778668553,0.05352026858180547
temperature_x_disgusted,2.9460615885315504,0.053620352909446306
smell_x_lowerlimb,2.940252504128945,0.053928464739108624
cognition_x_pleasant,2.9336217249313816,0.05428233363591922
vision_x_landmark,2.931320382048845,0.05440569541747423
head_x_toward,2.9289840961857743,0.05453121841646398
slow_x_disgusted,2.9199724114468824,0.055018126296788546
happy_x_surprised,2.916896639067103,0.055185310435091346
arousal_sq,2.916712375210086,0.055195342318447624
slow_x_audition,2.911483227149758,0.05548079806991461
touch_x_pain,2.908757313527541,0.05563019156215557
loud_x_landmark,2.908497240505356,0.05564446594741144
small_x_high,2.9077794612043775,0.05568388112651783
body_x_loud,2.9049018786316165,0.0558421787219261
high_x_music,2.9033557730451154,0.05592741758781499
biomotion_x_audition,2.8982976932559033,0.056207190728411675
fast_x_disgusted,2.887428583298384,0.05681315088078174
sad,2.8809733039849674,0.05717613925442752
head_x_caused,2.879562074527816,0.05725580431001431
head_x_social,2.867826683081176,0.05792261124730916
needs,2.8650672504210575,0.05808053235654963
dark_x_loud,2.86254790588331,0.058225091069242
vision_x_lowerlimb,2.8571003059483977,0.058538908725627066
lowerlimb_x_fearful,2.855810287989687,0.05861347077841305
speech_x_communication,2.8552868403004408,0.05864375286223666
music_x_angry,2.8551025949107802,0.05865441542118205
smell_x_unpleasant,2.8541663899864225,0.05870862511557362
body_x_angry,2.8533645941906536,0.05875509204350776
smell_x_needs,2.848997161801902,0.05900884992157777
loud_x_needs,2.8459787563186034,0.05918486942363611
high_x_upperlimb,2.843203461761036,0.05934717728932203
number_x_needs,2.8406421187013784,0.05949736940329007
touch_x_needs,2.8300056068241064,0.06012517028542059
biomotion_x_harm,2.829584293235054,0.06015017413525187
fast_x_temperature,2.828438662351989,0.06021821714484604
large_x_away,2.818730453421776,0.0607979347223874
vision_x_arousal,2.8121338204606996,0.06119504342168445
pattern_x_angry,2.8062250740905186,0.06155295432374212
lowerlimb_x_disgusted,2.8019044794729573,0.06181599653290838
touch_x_fearful,2.7968193639783054,0.062127030776103834
head_x_surprised,2.795294714145182,0.06222059296671379
audition_x_social,2.7890407154752572,0.06260586168618959
dark_x_toward,2.7887356834488752,0.06262471393388086
vision_x_music,2.783528015817137,0.06294745079249307
motion_x_angry,2.776434904124236,0.06338972486419783
scene_x_time,2.7686504697370733,0.06387869900185088
pattern_x_body,2.7651621525310293,0.06409904321760912
motion_x_harm,2.7613237557328567,0.0643423832317399
sound_x_needs,2.7569463156351257,0.06462102960924973
slow_x_sound,2.751133773247544,0.06499290227242187
benefit_x_angry,2.747080635303133,0.06525348406538348
long_x_needs,2.7411276623488905,0.06563811313202311
temperature_x_short,2.7393107852405962,0.06575595692573341
audition_x_human,2.7392524977316333,0.06575974100734203
high_x_practice,2.7352422861457883,0.0660206138689777
touch,2.734698868037551,0.06605604428656543
speech_x_taste,2.733295512295907,0.06614763033058949
pleasant_x_arousal,2.730682633704866,0.06631849250705711
temperature_x_head,2.7239089963282193,0.06676350399425365
loud_x_path,2.7230382297430116,0.06682092844900425
color_x_speech,2.7220468132491975,0.06688636982157402
communication_x_happy,2.7205048422340714,0.06698828015250258
temperature_x_path,2.716622206344177,0.06724557874973515
dark_x_head,2.7153205834737197,0.06733205810639462
shape_x_face,2.7105744414019437,0.06764833770577178
vision_x_unpleasant,2.7088448834533745,0.06776396495992666
music_x_fearful,2.707706892764242,0.06784015207149267
large_x_harm,2.707066966350198,0.06788303217519463
bright_x_consequential,2.704443746584367,0.06805909333005658
audition_x_time,2.7013996578085924,0.06826397689436298
pain_x_upperlimb,2.6942128619469905,0.068750148879069
temperature_x_attention,2.6938776292195996,0.06877291141391947
texture_x_music,2.6938699449074766,0.0687734332728086
color_x_music,2.692008139156564,0.06889999001250645
complexity_x_touch,2.691278482990433,0.0689496523799204
near_x_number,2.679168042356878,0.06977919372513532
head_x_needs,2.6779207786758534,0.0698651963464027
low_x_landmark,2.6778276086874735,0.06987162497338711
bright_x_path,2.675167189697114,0.07005544195270848
audition_x_head,2.6748340364868572,0.07007849479329631
pattern_x_time,2.6629242153511026,0.07090763140305788
high_x_surprised,2.659191089268474,0.07116954723971221
small_x_number,2.657864336499213,0.07126286604030975
pleasant_x_disgusted,2.654493443957632,0.07150051529062669
communication_x_surprised,2.6482704430437507,0.07194133313792136
human_x_disgusted,2.646407046942454,0.07207386073803031
loud_x_surprised,2.6236189730302075,0.07371456448671009
smell_x_social,2.6234384496836585,0.07372771057134249
temperature_x_music,2.622126757507522,0.07382330148044444
complexity_x_happy,2.619801191303164,0.07399308569242717
complexity_x_landmark,2.6175450277538883,0.0741581779046083
texture_x_lowerlimb,2.6172859469430114,0.07417715952292864
large_x_time,2.616164214320596,0.07425939987223401
social_x_cognition,2.609331009704003,0.07476236197319257
pattern_x_slow,2.608554459428488,0.07481973657066623
high_x_human,2.591074909564384,0.07612296478431763
high_x_near,2.5890863163328026,0.07627266653906499
high_x_time,2.5844023781984644,0.07662644438078173
dark_x_disgusted,2.5831564027946747,0.07672083020131179
sound_x_lowerlimb,2.582249336326741,0.07678961626720555
smell_x_cognition,2.575019488561926,0.07734010109854635
sound_x_head,2.570732096651307,0.07766841660459949
pattern_x_biomotion,2.558538272963294,0.07860985780815759
time_x_pleasant,2.5550550940750902,0.07888088080089165
low_x_away,2.553347938816024,0.07901405562349856
audition_x_duration,2.549465859879856,0.07931773731490754
high_x_consequential,2.5436179013410647,0.0797774182663948
landmark_x_angry,2.537663483877171,0.08024821775467694
motion_x_music,2.5288681189123596,0.08094875511416771
loud_x_social,2.516070020729556,0.08197909394257868
large_x_communication,2.5141403160590348,0.08213558809700612
pleasant_sq,2.5138954426692277,0.08215546815636873
high_x_duration,2.511703733555989,0.0823336175937517
weight_x_duration,2.508815683764055,0.08256896075495809
dark_x_fast,2.5023780470186794,0.08309599011720335
dark_x_unpleasant,2.5005910676886147,0.08324288296519329
smell_x_disgusted,2.497049631122987,0.08353476659222886
toward_x_unpleasant,2.4962235322475395,0.08360300107078307
toward_x_disgusted,2.4921904228062153,0.08393693454580217
audition_x_lowerlimb,2.487694529512646,0.08431076545897122
loud_x_lowerlimb,2.4842545338796067,0.08459792833024198
body_x_sad,2.475495395516538,0.08533356552877044
social_x_needs,2.4686973200073146,0.08590892960726998
vision_x_harm,2.457939702958904,0.0868273895696163
dark_x_taste,2.453212112305435,0.08723413443587494
bright_x_speech,2.4437631809847593,0.08805283239041792
complexity_x_pleasant,2.443517212343425,0.08807424700254735
temperature_x_away,2.44298285329612,0.0881207875995025
music_x_scene,2.442215023315721,0.08818770587214042
low_x_near,2.441079958609246,0.08828672309125873
taste_x_head,2.436673493270366,0.08867218019453842
low_x_social,2.431629912833243,0.08911544483753701
duration_x_angry,2.4312069852653626,0.08915271564532576
biomotion_x_sound,2.4292664440469327,0.08932392817775205
temperature_x_landmark,2.4264070866040606,0.08957680938844627
bright_x_angry,2.422481412533595,0.08992516760353937
temperature_sq,2.4207116472050925,0.09008265863955159
cognition_x_arousal,2.4172687423073476,0.090389836405137
attention_x_arousal,2.4121885923733326,0.09084501317289656
smell_x_human,2.410824300883718,0.09096764423482677
low_x_consequential,2.4074290060381434,0.0912735570955338
taste_x_angry,2.4025430563271177,0.09171559135583211
upperlimb_x_fearful,2.4002718871718756,0.09192179677992907
complexity_x_unpleasant,2.395075318960735,0.09239536076409377
vision_x_communication,2.3944292935763962,0.09245440419689313
vision_x_surprised,2.3904833722307557,0.09281586513769273
low_x_path,2.389587678353728,0.09289811152444322
low_x_harm,2.384699141296448,0.09334828972598065
large_x_music,2.3828763699644906,0.09351670648916097
face_x_head,2.381276179511098,0.09366480929670201
loud_x_caused,2.379703348554483,0.0938106095393993
high_x_landmark,2.3766740622258298,0.09409206492670646
taste_sq,2.3749704864128884,0.09425071918596048
bright_x_social,2.371849561128591,0.09454206896284506
high_x_social,2.363644000732853,0.09531241246757066
fast_x_harm,2.3606962227225763,0.09559068890324718
bright_x_short,2.354994167566881,0.0961312937028688
bright_x_time,2.3413343465621894,0.09743889143736076
taste_x_pleasant,2.340845270785488,0.0974860385524653
head_x_arousal,2.3401244065318645,0.09755557196772857
pattern_x_lowerlimb,2.3382204464024245,0.09773946462781975
bright_x_music,2.3315610063851966,0.09838540575083005
large_x_lowerlimb,2.3307453815409938,0.09846481260706715
low_x_music,2.325090362490573,0.09901714253698772
landmark_sq,2.3186817058922387,0.09964684458746594
large_x_taste,2.3163158988920363,0.09988031961081988
fast_x_pain,2.3109162626157076,0.10041525577881531
touch_x_number,2.3093760487093333,0.1005683700887035
weight_x_speech,2.3050973327601576,0.10099495387989313
landmark_x_number,2.3030179251106913,0.1012029247634179
taste_x_scene,2.293763273844095,0.10213375540028957
shape_x_human,2.2840659346166965,0.1031183420350378
fast_x_sad,2.2801151265199837,0.10352220292152882
time_x_surprised,2.2801067884849977,0.10352305693334866
surprised_x_needs,2.2746766687433704,0.10408073558487071
vision_x_caused,2.267260474536033,0.10484726558700747
color_x_communication,2.26580532481289,0.10499833265575452
taste_x_short,2.256654432879083,0.10595336159926061
dark_x_caused,2.2507495777366215,0.10657424728598627
slow_x_smell,2.247081987607513,0.10696172731977219
head_x_time,2.2470491961032097,0.10696519811099378
dark_x_path,2.245666904797496,0.10711160862259979
music_x_sad,2.241463983393575,0.10755801461509414
bright_x_surprised,2.240425063475029,0.10766864952556902
happy_x_needs,2.2314514412874793,0.10862902482427743
taste_x_unpleasant,2.227879346478664,0.1090137083497214
dark_x_scene,2.226612189607507,0.10915049874706984
taste_x_near,2.224400128935303,0.10938970554053183
audition_x_caused,2.222978517445763,0.10954371304723186
smell_x_short,2.222100135013193,0.10963897975925271
temperature_x_angry,2.2210752996494603,0.10975023553584173
happy_x_sad,2.2209499658535172,0.10976384951171321
number_x_short,2.205212534635251,0.11148682901638007
complexity_x_head,2.202661118370073,0.11176871421403813
number_x_communication,2.1981443459224868,0.11226949269228012
high_x_harm,2.192110079749153,0.1129420364445421
audition_x_needs,2.188702433093167,0.11332361950238604
low_x_human,2.1795534869525137,0.11435452402751974
weight_x_lowerlimb,2.1786637142153378,0.11445528511845214
